year,gender,wage_decile,dens,samplesize,num_affiliates,num_contributors,num_inactive,num_new_affiliates,num_exiters,num_reentrants,retired,disabled,widowed,deceased,avg_age,los,loa,wage,contribution_density,population_total,working_age_total,target_employment_rate,employment_rate,target_turnover_rate,turnover_rate
2025,Total,3,Total,14380,14319.99999999999,12086.66666666666,2233.333333333332,620,1230,4950,100,0,0,40,38.579277,113.43671,176.88177,3960.8882,.67135322,131413615.1098633,88461846,41.518623,84.404099,2.4314499,3.5963688
2025,Total,4,Total,13400,13345.83333333333,11218.33333333333,2127.499999999998,690,980,4800,150,0,0,70,38.1903,110.79627,174.43582,4522.3003,.66357636,131413615.1098633,88461846,41.518623,84.058693,2.4314499,3.6091166
2025,Total,5,Total,14580,14537.49999999999,12320.83333333333,2216.666666666669,760,1310,5260,150,0,0,50,37.222908,106.96433,166.68039,5697.9004,.67202026,131413615.1098633,88461846,41.518623,84.752075,2.4314499,3.7661221
2025,Total,6,Total,16010,15949.99999999999,13742.49999999998,2207.5,570,1230,5050,130,0,0,80,37.264835,114.37102,171.1268,6686.8223,.68958539,131413615.1098633,88461846,41.518623,86.159874,2.4314499,3.2810867
2025,Total,7,Total,18310,18251.66666666667,16328.33333333333,1923.333333333333,700,1070,4630,180,0,0,50,37.395412,124.79956,175.11415,8040.9893,.73591137,131413615.1098633,88461846,41.518623,89.462151,2.4314499,2.6025021
2025,Total,8,Total,23460,23378.33333333335,21510.00000000003,1868.333333333333,810,940,4270,320,0,0,170,38.558823,142.02942,185.052,10363.781,.78570133,131413615.1098633,88461846,41.518623,92.00827,2.4314499,1.8571327
2025,Total,9,Total,27920,27819.1666666667,26152.50000000004,1666.666666666666,900,820,4000,410,0,0,90,39.057308,158.12859,192.90544,15276.012,.83085936,131413615.1098633,88461846,41.518623,94.008926,2.4314499,1.4438486
2025,Total,10,Total,29660,29544.16666666671,28138.33333333338,1405.833333333332,1040,440,3350,1130,0,0,90,42.692852,185.83345,213,34958.398,.87658596,131413615.1098633,88461846,41.518623,95.241585,2.4314499,1.069021
2025,Male,Total,Total,254330,252974.1666666616,113990.8333333339,138983.3333333345,7870,40320,40700,2980,0,0,1380,40.460938,99.6884,194.68706,12803.872,.52605641,131413615.1098633,88461846,41.518623,45.060265,2.4314499,2.6689155
2025,Female,Total,Total,175770,175389.1666666663,67129.16666666673,108260.0000000003,5360,23500,22230,1220,0,0,430,39.891163,80.366959,184.81709,11317.149,.46180713,131413615.1098633,88461846,41.518623,38.27441,2.4314499,2.1727872
2025,Total,Total,Inactive,249280,248154.1666666625,21301.66666666664,226852.499999997,6090,53650,16300,1460,0,0,1810,41.029163,60.305241,194.78627,8502.0615,.32262847,131413615.1098633,88461846,41.518623,8.5840454,2.4314499,2.3490102
2025,Total,Total,Active,180820,180209.1666666659,159818.3333333331,20390.83333333332,7140,10170,46630,2740,0,0,0,39.123714,135.20053,184.95598,12372.391,.74404901,131413615.1098633,88461846,41.518623,88.684906,2.4314499,2.6265774
2026,Male,0,Inactive,140770,139951.6666666676,14115.83333333332,125835.8333333345,3520,35580,10070,420,0,0,930,41.413155,63.447327,200.41528,9263.7305,.33244446,132480184.71875,89369600.84375,41.518623,10.08622,2.4314499,2.7182004
2026,Male,1,Active,2760,2748.333333333333,1703.333333333334,1045,140,170,1920,10,0,0,0,42.210144,71.822464,208.72464,2244.5381,.36939526,132480184.71875,89369600.84375,41.518623,61.976955,2.4314499,6.3371739
2026,Male,2,Inactive,70,64.16666666666666,41.66666666666666,22.5,0,0,40,0,0,0,70,43,157.14285,227.14285,,.69185483,132480184.71875,89369600.84375,41.518623,64.935066,2.4314499,5.1948051
2026,Male,2,Active,12450,12389.99999999999,10515.83333333333,1874.166666666667,400,1270,4520,40,0,0,0,40.552612,127.22731,195.90843,4017.6323,.66912359,132480184.71875,89369600.84375,41.518623,84.87355,2.4314499,3.8942695
2026,Male,3,Inactive,70,64.16666666666666,58.33333333333333,5.833333333333333,10,10,30,0,0,0,70,45.57143,118.85714,171.14285,,.75100672,132480184.71875,89369600.84375,41.518623,90.909088,2.4314499,5.1948051
2026,Male,3,Active,9660,9617.500000000002,8102.499999999995,1515.000000000001,440,850,3560,90,0,0,0,39.019669,120.56418,189.93582,4079.833,.65108299,132480184.71875,89369600.84375,41.518623,84.247467,2.4314499,3.8211594
2026,Male,4,Inactive,70,64.16666666666666,45,19.16666666666666,0,0,30,0,0,0,70,45.57143,161.28572,258.57144,,.59735221,132480184.71875,89369600.84375,41.518623,70.129868,2.4314499,3.8961039
2026,Male,4,Active,8160,8120.833333333338,6838.333333333338,1282.5,280,550,2750,50,0,0,0,38.529411,119.93137,186.52451,4665.918,.65850961,132480184.71875,89369600.84375,41.518623,84.207283,2.4314499,3.3863521
2026,Male,5,Inactive,30,26.66666666666666,23.33333333333334,3.333333333333333,0,0,10,0,0,0,30,28,52.666668,112.66666,,.60888922,132480184.71875,89369600.84375,41.518623,87.5,2.4314499,3.125
2026,Male,5,Active,8760,8722.500000000004,7289.999999999999,1432.499999999999,440,620,3220,10,0,0,0,37.650684,113.60046,178.29224,6149.3398,.6627484,132480184.71875,89369600.84375,41.518623,83.576958,2.4314499,3.668673
2026,Male,6,Inactive,50,45.83333333333333,45.83333333333333,0,0,0,0,0,0,0,50,39.400002,125,164,,.79423112,132480184.71875,89369600.84375,41.518623,100,2.4314499,0
2026,Male,6,Active,9160,9104.166666666668,7814.166666666665,1290,360,630,2820,100,0,0,0,38.300217,123.93449,187.5524,7228.6167,.68005413,132480184.71875,89369600.84375,41.518623,85.830666,2.4314499,3.1578948
2026,Male,7,Inactive,90,81.66666666666667,80.83333333333333,.8333333333333333,10,0,20,0,0,0,90,51.222221,165.22223,224.44444,,.74524462,132480184.71875,89369600.84375,41.518623,98.979591,2.4314499,2.0408163
2026,Male,7,Active,11390,11346.66666666666,10010.83333333333,1335.833333333333,400,690,3070,120,0,0,0,37.619843,127.26514,182.26691,8725.2969,.72044235,132480184.71875,89369600.84375,41.518623,88.227089,2.4314499,2.7614572
2026,Male,8,Inactive,30,27.5,27.5,0,0,0,10,0,0,0,30,56.666668,164.66667,247.33333,,.65421695,132480184.71875,89369600.84375,41.518623,100,2.4314499,3.030303
2026,Male,8,Active,15000,14919.99999999999,13851.66666666667,1068.333333333334,410,460,2610,240,0,0,0,39.509998,152.67799,201.24533,11387.503,.77936298,132480184.71875,89369600.84375,41.518623,92.839592,2.4314499,1.7147006
2026,Male,9,Inactive,100,90.83333333333333,89.16666666666666,1.666666666666667,0,0,10,0,0,0,100,43.599998,211.60001,237.60001,,.87002409,132480184.71875,89369600.84375,41.518623,98.165138,2.4314499,.91743118
2026,Male,9,Active,19220,19139.16666666666,18205.83333333332,933.3333333333338,690,680,2240,220,0,0,0,39.575962,166.59314,203.5692,16330.852,.83102149,132480184.71875,89369600.84375,41.518623,95.123436,2.4314499,1.2713894
2026,Male,10,Inactive,90,82.5,59.99999999999999,22.5,0,0,30,0,0,0,90,53.444443,202.44444,253.77777,,.8110109,132480184.71875,89369600.84375,41.518623,72.727272,2.4314499,3.030303
2026,Male,10,Active,19800,19688.33333333334,18937.5,750.8333333333335,660,310,1940,590,0,0,0,42.937878,191.29445,222.82526,35557.496,.86687177,132480184.71875,89369600.84375,41.518623,96.186401,2.4314499,.95234066
2026,Female,0,Inactive,110830,110561.6666666671,8268.33333333333,102293.3333333337,2500,20460,5020,230,0,0,230,40.828205,52.469097,195.46115,8956.3945,.29000124,132480184.71875,89369600.84375,41.518623,7.4784813,2.4314499,1.9204968
2026,Female,1,Active,1900,1896.666666666667,1235,661.6666666666667,170,120,1360,10,0,0,0,41.042107,61.978947,173.27368,2096.9995,.4272373,132480184.71875,89369600.84375,41.518623,65.114235,2.4314499,6.5026364
2026,Female,2,Inactive,30,26.66666666666666,11.66666666666667,15,0,20,40,0,0,0,30,50.333332,112.66666,238.66667,,.418971,132480184.71875,89369600.84375,41.518623,43.75,2.4314499,18.75
