year,gender,wage_decile,dens,samplesize,num_affiliates,num_contributors,num_inactive,num_new_affiliates,num_exiters,num_reentrants,retired,disabled,widowed,deceased,avg_age,los,loa,wage,contribution_density,population_total,working_age_total,target_employment_rate,employment_rate,target_turnover_rate,turnover_rate
2025,Female,4,Active,1465.1,1465072.9,1245312.0,219760.9,73253.6,58602.9,43952.2,0,0,0,8790.4,39.0,11.0,14.0,12000.0,0.71,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,4,Inactive,366.3,366268.2,311328.0,54940.2,18313.4,14650.7,10988.0,0,0,0,2197.6,39.0,11.0,14.0,12000.0,0.14,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,5,Active,1558.6,1558588.2,1324800.0,233788.2,77929.4,62343.5,46757.6,0,0,0,9351.5,39.0,11.0,14.0,12000.0,0.75,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,5,Inactive,389.6,389647.1,331200.0,58447.1,19482.4,15585.9,11689.4,0,0,0,2337.9,39.0,11.0,14.0,12000.0,0.15,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,6,Active,1652.1,1652103.5,1404288.0,247815.5,82605.2,66084.1,49563.1,0,0,0,9912.6,39.0,11.0,14.0,12000.0,0.79,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,6,Inactive,413.0,413025.9,351072.0,61953.9,20651.3,16521.0,12390.8,0,0,0,2478.2,39.0,11.0,14.0,12000.0,0.16,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,7,Active,1745.6,1745618.8,1483776.0,261842.8,87280.9,69824.8,52368.6,0,0,0,10473.7,39.0,11.0,14.0,12000.0,0.83,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,7,Inactive,436.4,436404.7,370944.0,65460.7,21820.2,17456.2,13092.1,0,0,0,2618.4,39.0,11.0,14.0,12000.0,0.17,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,8,Active,1839.1,1839134.1,1563264.0,275870.1,91956.7,73565.4,55174.0,0,0,0,11034.8,39.0,11.0,14.0,12000.0,0.87,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,8,Inactive,459.8,459783.5,390816.0,68967.5,22989.2,18391.3,13793.5,0,0,0,2758.7,39.0,11.0,14.0,12000.0,0.18,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,9,Active,1932.6,1932649.4,1642752.0,289897.4,96632.5,77306.0,57979.5,0,0,0,11595.9,39.0,11.0,14.0,12000.0,0.91,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,9,Inactive,483.2,483162.4,410688.0,72474.4,24158.1,19326.5,14494.9,0,0,0,2899.0,39.0,11.0,14.0,12000.0,0.19,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,10,Active,2026.2,2026164.7,1722240.0,303924.7,101308.2,81046.6,60784.9,0,0,0,12157.0,39.0,11.0,14.0,12000.0,0.95,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2025,Female,10,Inactive,506.5,506541.2,430560.0,75981.2,25327.1,20261.6,15196.2,0,0,0,3039.2,39.0,11.0,14.0,12000.0,0.2,129032258.1,80000000.0,95.0,85.0,7.0,0.5833
2026,Male,1,Active,1450.2,1450242.0,1232705.7,217536.3,72512.1,58009.7,43507.3,0,0,0,8701.5,39.05,11.0,14.0,12420.0,0.59,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,1,Inactive,362.6,362560.5,308176.4,54384.1,18128.0,14502.4,10876.8,0,0,0,2175.4,39.05,11.0,14.0,12420.0,0.11,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,2,Active,1564.7,1564734.8,1330024.5,234710.2,78236.7,62589.4,46942.0,0,0,0,9388.4,39.05,11.0,14.0,12420.0,0.63,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,2,Inactive,391.2,391183.7,332506.1,58677.6,19559.2,15647.3,11735.5,0,0,0,2347.1,39.05,11.0,14.0,12420.0,0.12,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,3,Active,1679.2,1679227.5,1427343.4,251884.1,83961.4,67169.1,50376.8,0,0,0,10075.4,39.05,11.0,14.0,12420.0,0.67,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,3,Inactive,419.8,419806.9,356835.9,62971.0,20990.3,16792.3,12594.2,0,0,0,2518.8,39.05,11.0,14.0,12420.0,0.13,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,4,Active,1793.7,1793720.3,1524662.3,269058.0,89686.0,71748.8,53811.6,0,0,0,10762.3,39.05,11.0,14.0,12420.0,0.71,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,4,Inactive,448.4,448430.1,381165.6,67264.5,22421.5,17937.2,13452.9,0,0,0,2690.6,39.05,11.0,14.0,12420.0,0.14,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,5,Active,1908.2,1908213.1,1621981.2,286232.0,95410.7,76328.5,57246.4,0,0,0,11449.3,39.05,11.0,14.0,12420.0,0.75,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,5,Inactive,477.1,477053.3,405495.3,71558.0,23852.7,19082.1,14311.6,0,0,0,2862.3,39.05,11.0,14.0,12420.0,0.15,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,6,Active,2022.7,2022705.9,1719300.0,303405.9,101135.3,80908.2,60681.2,0,0,0,12136.2,39.05,11.0,14.0,12420.0,0.79,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,6,Inactive,505.7,505676.5,429825.0,75851.5,25283.8,20227.1,15170.3,0,0,0,3034.1,39.05,11.0,14.0,12420.0,0.16,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,7,Active,2137.2,2137198.7,1816618.9,320579.8,106859.9,85487.9,64116.0,0,0,0,12823.2,39.05,11.0,14.0,12420.0,0.83,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,7,Inactive,534.3,534299.7,454154.7,80145.0,26715.0,21372.0,16029.0,0,0,0,3205.8,39.05,11.0,14.0,12420.0,0.17,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,8,Active,2251.7,2251691.5,1913937.8,337753.7,112584.6,90067.7,67550.7,0,0,0,13510.1,39.05,11.0,14.0,12420.0,0.87,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,8,Inactive,562.9,562922.9,478484.4,84438.4,28146.1,22516.9,16887.7,0,0,0,3377.5,39.05,11.0,14.0,12420.0,0.18,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,9,Active,2366.2,2366184.3,2011256.6,354927.6,118309.2,94647.4,70985.5,0,0,0,14197.1,39.05,11.0,14.0,12420.0,0.91,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,9,Inactive,591.5,591546.1,502814.2,88731.9,29577.3,23661.8,17746.4,0,0,0,3549.3,39.05,11.0,14.0,12420.0,0.19,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,10,Active,2480.7,2480677.1,2108575.5,372101.6,124033.9,99227.1,74420.3,0,0,0,14884.1,39.05,11.0,14.0,12420.0,0.95,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Male,10,Inactive,620.2,620169.3,527143.9,93025.4,31008.5,24806.8,18605.1,0,0,0,3721.0,39.05,11.0,14.0,12420.0,0.2,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,1,Active,1186.6,1186561.6,1008577.4,177984.2,59328.1,47462.5,35596.8,0,0,0,7119.4,39.05,11.0,14.0,12420.0,0.59,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,1,Inactive,296.6,296640.4,252144.3,44496.1,14832.0,11865.6,8899.2,0,0,0,1779.8,39.05,11.0,14.0,12420.0,0.11,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,2,Active,1280.2,1280237.5,1088201.9,192035.6,64011.9,51209.5,38407.1,0,0,0,7681.4,39.05,11.0,14.0,12420.0,0.63,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,2,Inactive,320.1,320059.4,272050.5,48008.9,16003.0,12802.4,9601.8,0,0,0,1920.4,39.05,11.0,14.0,12420.0,0.12,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,3,Active,1373.9,1373913.4,1167826.4,206087.0,68695.7,54956.5,41217.4,0,0,0,8243.5,39.05,11.0,14.0,12420.0,0.67,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,3,Inactive,343.5,343478.4,291956.6,51521.8,17173.9,13739.1,10304.4,0,0,0,2060.9,39.05,11.0,14.0,12420.0,0.13,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,4,Active,1467.6,1467589.4,1247451.0,220138.4,73379.5,58703.6,44027.7,0,0,0,8805.5,39.05,11.0,14.0,12420.0,0.71,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,4,Inactive,366.9,366897.3,311862.7,55034.6,18344.9,14675.9,11006.9,0,0,0,2201.4,39.05,11.0,14.0,12420.0,0.14,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,5,Active,1561.3,1561265.3,1327075.5,234189.8,78063.3,62450.6,46838.0,0,0,0,9367.6,39.05,11.0,14.0,12420.0,0.75,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,5,Inactive,390.3,390316.3,331768.9,58547.4,19515.8,15612.7,11709.5,0,0,0,2341.9,39.05,11.0,14.0,12420.0,0.15,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,6,Active,1654.9,1654941.2,1406700.0,248241.2,82747.1,66197.6,49648.2,0,0,0,9929.6,39.05,11.0,14.0,12420.0,0.79,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,6,Inactive,413.7,413735.3,351675.0,62060.3,20686.8,16549.4,12412.1,0,0,0,2482.4,39.05,11.0,14.0,12420.0,0.16,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,7,Active,1748.6,1748617.1,1486324.5,262292.6,87430.9,69944.7,52458.5,0,0,0,10491.7,39.05,11.0,14.0,12420.0,0.83,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,7,Inactive,437.2,437154.3,371581.1,65573.1,21857.7,17486.2,13114.6,0,0,0,2622.9,39.05,11.0,14.0,12420.0,0.17,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,8,Active,1842.3,1842293.0,1565949.1,276344.0,92114.7,73691.7,55268.8,0,0,0,11053.8,39.05,11.0,14.0,12420.0,0.87,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,8,Inactive,460.6,460573.3,391487.3,69086.0,23028.7,18422.9,13817.2,0,0,0,2763.4,39.05,11.0,14.0,12420.0,0.18,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,9,Active,1936.0,1935968.9,1645573.6,290395.3,96798.4,77438.8,58079.1,0,0,0,11615.8,39.05,11.0,14.0,12420.0,0.91,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,9,Inactive,484.0,483992.2,411393.4,72598.8,24199.6,19359.7,14519.8,0,0,0,2904.0,39.05,11.0,14.0,12420.0,0.19,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,10,Active,2029.6,2029644.9,1725198.1,304446.7,101482.2,81185.8,60889.3,0,0,0,12177.9,39.05,11.0,14.0,12420.0,0.95,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2026,Female,10,Inactive,507.4,507411.2,431299.5,76111.7,25370.6,20296.4,15222.3,0,0,0,3044.5,39.05,11.0,14.0,12420.0,0.2,129535483.9,80312000.0,95.0,85.0,7.0,0.5833
2027,Male,1,Active,1452.4,1452415.8,1234553.4,217862.4,72620.8,58096.6,43572.5,0,0,0,8714.5,39.1,11.0,14.0,12854.7,0.59,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,1,Inactive,363.1,363104.0,308638.4,54465.6,18155.2,14524.2,10893.1,0,0,0,2178.6,39.1,11.0,14.0,12854.7,0.11,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,2,Active,1567.1,1567080.2,1332018.2,235062.0,78354.0,62683.2,47012.4,0,0,0,9402.5,39.1,11.0,14.0,12854.7,0.63,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,2,Inactive,391.8,391770.1,333004.5,58765.5,19588.5,15670.8,11753.1,0,0,0,2350.6,39.1,11.0,14.0,12854.7,0.12,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,3,Active,1681.7,1681744.6,1429482.9,252261.7,84087.2,67269.8,50452.3,0,0,0,10090.5,39.1,11.0,14.0,12854.7,0.67,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,3,Inactive,420.4,420436.2,357370.7,63065.4,21021.8,16817.4,12613.1,0,0,0,2522.6,39.1,11.0,14.0,12854.7,0.13,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,4,Active,1796.4,1796409.0,1526947.7,269461.4,89820.5,71856.4,53892.3,0,0,0,10778.5,39.1,11.0,14.0,12854.7,0.71,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,4,Inactive,449.1,449102.3,381736.9,67365.3,22455.1,17964.1,13473.1,0,0,0,2694.6,39.1,11.0,14.0,12854.7,0.14,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,5,Active,1911.1,1911073.4,1624412.4,286661.0,95553.7,76442.9,57332.2,0,0,0,11466.4,39.1,11.0,14.0,12854.7,0.75,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,5,Inactive,477.8,477768.4,406103.1,71665.3,23888.4,19110.7,14333.1,0,0,0,2866.6,39.1,11.0,14.0,12854.7,0.15,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,6,Active,2025.7,2025737.8,1721877.2,303860.7,101286.9,81029.5,60772.1,0,0,0,12154.4,39.1,11.0,14.0,12854.7,0.79,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,6,Inactive,506.4,506434.5,430469.3,75965.2,25321.7,20257.4,15193.0,0,0,0,3038.6,39.1,11.0,14.0,12854.7,0.16,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,7,Active,2140.4,2140402.2,1819341.9,321060.3,107020.1,85616.1,64212.1,0,0,0,12842.4,39.1,11.0,14.0,12854.7,0.83,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,7,Inactive,535.1,535100.6,454835.5,80265.1,26755.0,21404.0,16053.0,0,0,0,3210.6,39.1,11.0,14.0,12854.7,0.17,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,8,Active,2255.1,2255066.6,1916806.7,338260.0,112753.3,90202.7,67652.0,0,0,0,13530.4,39.1,11.0,14.0,12854.7,0.87,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,8,Inactive,563.8,563766.7,479201.7,84565.0,28188.3,22550.7,16913.0,0,0,0,3382.6,39.1,11.0,14.0,12854.7,0.18,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,9,Active,2369.7,2369731.1,2014271.4,355459.7,118486.6,94789.2,71091.9,0,0,0,14218.4,39.1,11.0,14.0,12854.7,0.91,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,9,Inactive,592.4,592432.8,503567.8,88864.9,29621.6,23697.3,17773.0,0,0,0,3554.6,39.1,11.0,14.0,12854.7,0.19,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,10,Active,2484.4,2484395.5,2111736.1,372659.3,124219.8,99375.8,74531.9,0,0,0,14906.4,39.1,11.0,14.0,12854.7,0.95,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Male,10,Inactive,621.1,621098.9,527934.0,93164.8,31054.9,24844.0,18633.0,0,0,0,3726.6,39.1,11.0,14.0,12854.7,0.2,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,1,Active,1188.3,1188340.2,1010089.2,178251.0,59417.0,47533.6,35650.2,0,0,0,7130.0,39.1,11.0,14.0,12854.7,0.59,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,1,Inactive,297.1,297085.1,252522.3,44562.8,14854.3,11883.4,8912.6,0,0,0,1782.5,39.1,11.0,14.0,12854.7,0.11,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,2,Active,1282.2,1282156.5,1089833.1,192323.5,64107.8,51286.3,38464.7,0,0,0,7692.9,39.1,11.0,14.0,12854.7,0.63,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,2,Inactive,320.5,320539.1,272458.3,48080.9,16027.0,12821.6,9616.2,0,0,0,1923.2,39.1,11.0,14.0,12854.7,0.12,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,3,Active,1376.0,1375972.9,1169576.9,206395.9,68798.6,55038.9,41279.2,0,0,0,8255.8,39.1,11.0,14.0,12854.7,0.67,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,3,Inactive,344.0,343993.2,292394.2,51599.0,17199.7,13759.7,10319.8,0,0,0,2064.0,39.1,11.0,14.0,12854.7,0.13,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,4,Active,1469.8,1469789.2,1249320.8,220468.4,73489.5,58791.6,44093.7,0,0,0,8818.7,39.1,11.0,14.0,12854.7,0.71,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,4,Inactive,367.4,367447.3,312330.2,55117.1,18372.4,14697.9,11023.4,0,0,0,2204.7,39.1,11.0,14.0,12854.7,0.14,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,5,Active,1563.6,1563605.5,1329064.7,234540.8,78180.3,62544.2,46908.2,0,0,0,9381.6,39.1,11.0,14.0,12854.7,0.75,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,5,Inactive,390.9,390901.4,332266.2,58635.2,19545.1,15636.1,11727.0,0,0,0,2345.4,39.1,11.0,14.0,12854.7,0.15,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,6,Active,1657.4,1657421.9,1408808.6,248613.3,82871.1,66296.9,49722.7,0,0,0,9944.5,39.1,11.0,14.0,12854.7,0.79,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,6,Inactive,414.4,414355.5,352202.1,62153.3,20717.8,16574.2,12430.7,0,0,0,2486.1,39.1,11.0,14.0,12854.7,0.16,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,7,Active,1751.2,1751238.2,1488552.5,262685.7,87561.9,70049.5,52537.1,0,0,0,10507.4,39.1,11.0,14.0,12854.7,0.83,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,7,Inactive,437.8,437809.5,372138.1,65671.4,21890.5,17512.4,13134.3,0,0,0,2626.9,39.1,11.0,14.0,12854.7,0.17,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,8,Active,1845.1,1845054.5,1568296.4,276758.2,92252.7,73802.2,55351.6,0,0,0,11070.3,39.1,11.0,14.0,12854.7,0.87,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,8,Inactive,461.3,461263.6,392074.1,69189.5,23063.2,18450.5,13837.9,0,0,0,2767.6,39.1,11.0,14.0,12854.7,0.18,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,9,Active,1938.9,1938870.9,1648040.2,290830.6,96943.5,77554.8,58166.1,0,0,0,11633.2,39.1,11.0,14.0,12854.7,0.91,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,9,Inactive,484.7,484717.7,412010.1,72707.7,24235.9,19388.7,14541.5,0,0,0,2908.3,39.1,11.0,14.0,12854.7,0.19,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,10,Active,2032.7,2032687.2,1727784.1,304903.1,101634.4,81307.5,60980.6,0,0,0,12196.1,39.1,11.0,14.0,12854.7,0.95,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2027,Female,10,Inactive,508.2,508171.8,431946.0,76225.8,25408.6,20326.9,15245.2,0,0,0,3049.0,39.1,11.0,14.0,12854.7,0.2,130012903.2,80608000.0,95.0,85.0,7.0,0.5833
2028,Male,1,Active,1454.3,1454278.7,1236136.9,218141.8,72713.9,58171.1,43628.4,0,0,0,8725.7,39.15,11.0,14.0,13304.61,0.59,130464516.1,80888000.0,95.0,85.0,7.0,0.5833
2028,Male,1,Inactive,363.6,363569.7,309034.2,54535.5,18178.5,14542.8,10907.1,0,0,0,2181.4,39.15,11.0,14.0,13304.61,0.11,130464516.1,80888000.0,95.0,85.0,7.0,0.5833
2028,Male,2,Active,1569.1,1569090.2,1333726.6,235363.5,78454.5,62763.6,47072.7,0,0,0,9414.5,39.15,11.0,14.0,13304.61,0.63,130464516.1,80888000.0,95.0,85.0,7.0,0.5833
2028,Male,2,Inactive,392.3,392272.5,333431.7,58840.9,19613.6,15690.9,11768.2,0,0,0,2353.6,39.15,11.0,14.0,13304.61,0.12,130464516.1,80888000.0,95.0,85.0,7.0,0.5833
2028,Male,3,Active,1683.9,1683901.6,1431316.4,252585.2,84195.1,67356.1,50517.0,0,0,0,10103.4,39.15,11.0,14.0,13304.61,0.67,130464516.1,80888000.0,95.0,85.0,7.0,0.5833
2028,Male,3,Inactive,421.0,420975.4,357829.1,63146.3,21048.8,16839.0,12629.3,0,0,0,2525.9,39.15,11.0,14.0,13304.61,0.13,130464516.1,80888000.0,95.0,85.0,7.0,0.5833
